# 4, 6934
# t[s]       nu_e            nu_e_bar        nu_x            u_x_bar          
-0.342       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.340       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.338       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.336       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.334       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.332       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.330       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.328       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.326       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.324       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.322       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.320       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.318       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.316       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.314       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.312       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.310       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.308       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.306       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.304       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.302       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.300       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.298       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.297       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.295       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.293       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.291       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.289       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.287       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.285       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.282       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.280       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.278       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.276       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.274       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.272       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.270       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.268       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.266       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.264       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.262       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.260       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.258       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.256       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.254       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.252       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.250       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.248       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.246       0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.244       1.7585228E-09   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.242       1.2432624E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.240       3.2073013E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.238       5.1731446E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.236       6.5794964E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.234       6.7870470E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.232       6.9546175E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.230       7.1222205E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.228       7.2898503E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.226       7.4575018E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.224       7.6251698E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.222       7.7928500E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.220       7.9605380E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.218       8.1282300E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.216       8.3196035E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.214       8.5830292E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.212       8.8515429E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.210       9.1201647E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.208       9.3888819E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.206       9.6576829E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.204       9.9265570E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.202       1.0195495E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.200       1.0464487E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.198       1.0733526E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.196       1.1002789E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.194       1.1322425E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.192       1.1681589E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.190       1.2040896E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.188       1.2400331E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.186       1.2759878E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.184       1.3119524E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.182       1.3500232E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.180       1.3980787E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.178       1.4474553E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.176       1.4968597E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.174       1.5462889E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.172       1.5957402E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.170       1.6452111E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.168       1.6946994E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.167       1.7442030E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.165       1.7937200E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.163       1.8432523E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.161       1.9069776E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.159       1.9842394E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.157       2.0615576E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.155       2.1389257E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.153       2.2163378E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.151       2.2937889E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.149       2.3712744E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.147       2.4487901E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.145       2.5265894E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.142       2.6380381E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.140       2.7731963E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.138       2.9084946E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.136       3.0439137E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.134       3.1794369E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.132       3.3150499E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.130       3.4507400E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.128       3.5864962E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.126       3.7223087E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.124       3.8581690E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.122       4.0065391E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.120       4.2443348E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.118       4.5000622E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.116       4.7560878E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.114       5.0123595E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.112       5.2688330E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.110       5.5254709E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.108       5.7822411E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.106       6.0391160E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.104       6.2960719E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.102       6.5530880E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.100       6.9035637E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.098       7.4323946E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.096       7.9666100E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.094       8.5017228E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.092       9.0375701E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.090       9.5740179E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.088       1.0110955E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.086       1.0648287E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.084       1.1185936E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.082       1.1801539E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.080       1.2914594E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.078       1.4118538E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.076       1.5324853E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.074       1.6532956E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.072       1.7742393E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.070       1.8952803E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.068       2.0163898E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.066       2.1925847E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.064       2.5168358E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.062       2.8499076E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.060       3.1833467E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.058       3.5169051E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.056       3.8504104E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.054       4.1837411E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.052       4.5168100E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.050       4.9625598E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.048       5.9679915E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.046       7.0529565E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.044       8.1400446E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.042       9.2279189E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.041       1.0315738E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.039       1.1402957E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.037       1.2489212E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.035       1.3899790E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.033       1.8184531E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.031       2.3160526E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.029       2.8143025E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.027       3.3123841E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.025       3.8098828E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.023       4.3065779E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.021       4.8023505E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.019       5.4908011E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.017       7.3558099E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.015       9.4210493E-04   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.013       1.1486087E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.011       1.4432566E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.009       1.9546569E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.007       2.6350864E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.005       3.6550676E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00 
-0.003       4.7944884E-03   4.8633654E-10   4.3863734E-12   3.6849047E-12 
0.000        4.9662012E-03   5.4288952E-06   2.5508816E-06   2.1525486E-06 
0.002        5.2991947E-03   4.9605723E-05   3.4570312E-05   2.9040433E-05 
0.004        1.3829973E-02   3.2108944E-04   1.0484906E-04   8.7782594E-05 
0.006        2.2553732E-02   1.6774068E-03   1.6176602E-04   1.3566392E-04 
0.008        2.0129194E-02   4.9268253E-03   2.2846031E-04   1.9198947E-04 
0.010        1.4437961E-02   9.6942946E-03   3.1508197E-04   2.6525294E-04 
0.012        9.9302891E-03   1.5595763E-02   4.0073723E-04   3.3788757E-04 
0.014        6.9878860E-03   2.2913720E-02   4.6507180E-04   3.9246473E-04 
0.016        5.1912623E-03   3.0963331E-02   5.1212821E-04   4.3240680E-04 
0.018        4.0910709E-03   3.8948147E-02   5.4512690E-04   4.6043930E-04 
0.020        3.4134742E-03   4.6896190E-02   5.6828549E-04   4.8009185E-04 
0.022        2.9583272E-03   5.4810432E-02   5.8518077E-04   4.9440431E-04 
0.024        2.5899532E-03   6.1516394E-02   5.9491368E-04   5.0266165E-04 
0.026        2.3319974E-03   6.7291177E-02   6.0270852E-04   5.0930144E-04 
0.028        2.1324059E-03   7.2697984E-02   6.0635219E-04   5.1233224E-04 
0.030        1.9836737E-03   7.8014898E-02   6.1266884E-04   5.1787404E-04 
0.032        1.8658763E-03   8.1584730E-02   6.1681503E-04   5.2154838E-04 
0.034        1.7844912E-03   8.4257833E-02   6.1348910E-04   5.1865074E-04 
0.036        1.7288965E-03   8.8472765E-02   6.1148081E-04   5.1692505E-04 
0.038        1.6871502E-03   8.9936427E-02   6.0909714E-04   5.1490341E-04 
0.040        1.6591336E-03   9.3221188E-02   6.0739168E-04   5.1364183E-04 
0.042        1.6285653E-03   9.7766223E-02   6.0994415E-04   5.1595959E-04 
0.044        1.6043286E-03   9.8545844E-02   6.0898160E-04   5.1529790E-04 
0.046        1.5858957E-03   9.9943055E-02   6.0279052E-04   5.1003482E-04 
0.048        1.5731938E-03   1.0176399E-01   6.0116599E-04   5.0874589E-04 
0.050        1.5339395E-03   1.0098173E-01   5.9008625E-04   4.9921578E-04 
0.052        1.4721805E-03   9.8537240E-02   5.8103733E-04   4.9146128E-04 
0.054        1.4433345E-03   9.6987594E-02   5.6793041E-04   4.8025108E-04 
0.056        1.4474691E-03   9.9279050E-02   5.6433599E-04   4.7734509E-04 
0.058        1.4693867E-03   9.9073982E-02   5.5528114E-04   4.6962059E-04 
0.060        1.4972776E-03   9.9027328E-02   5.4594221E-04   4.6165655E-04 
0.062        1.5352904E-03   9.9136554E-02   5.3963790E-04   4.5637449E-04 
0.064        1.5745172E-03   9.8325646E-02   5.3357285E-04   4.5131727E-04 
0.066        1.6247808E-03   9.8977498E-02   5.3012053E-04   4.4851589E-04 
0.068        1.6746663E-03   9.9354134E-02   5.2590240E-04   4.4507092E-04 
0.070        1.7170496E-03   1.0004276E-01   5.2261209E-04   4.4237559E-04 
0.072        1.7449386E-03   1.0124298E-01   5.2028452E-04   4.4053120E-04 
0.074        1.7492899E-03   1.0213023E-01   5.1843166E-04   4.3905825E-04 
0.076        1.7308778E-03   1.0175626E-01   5.1372402E-04   4.3511733E-04 
0.078        1.7070587E-03   1.0142641E-01   5.0874982E-04   4.3092146E-04 
0.080        1.6865669E-03   1.0102278E-01   5.0420466E-04   4.2708328E-04 
0.082        1.6703600E-03   1.0037214E-01   4.9926493E-04   4.2289308E-04 
0.084        1.6551346E-03   9.9714135E-02   4.9366731E-04   4.1813025E-04 
0.086        1.6411513E-03   9.8800230E-02   4.8824245E-04   4.1351746E-04 
0.088        1.6262869E-03   9.7755560E-02   4.8320572E-04   4.0924794E-04 
0.090        1.6102799E-03   9.6490764E-02   4.7756727E-04   4.0444910E-04 
0.092        1.5982570E-03   9.5608121E-02   4.7209452E-04   3.9979209E-04 
0.094        1.5884934E-03   9.4681443E-02   4.6723294E-04   3.9565990E-04 
0.096        1.5817938E-03   9.3709066E-02   4.6268524E-04   3.9179239E-04 
0.098        1.5788054E-03   9.2880395E-02   4.5849977E-04   3.8824269E-04 
0.100        1.5779979E-03   9.2134731E-02   4.5471861E-04   3.8504470E-04 
0.102        1.5800362E-03   9.1764270E-02   4.5109735E-04   3.8198381E-04 
0.104        1.5866608E-03   9.1551997E-02   4.4780933E-04   3.7921270E-04 
0.106        1.6015874E-03   9.1916946E-02   4.4576083E-04   3.7752098E-04 
0.108        1.6177792E-03   9.2404394E-02   4.4374676E-04   3.7585520E-04 
0.110        1.6356045E-03   9.3013417E-02   4.4195492E-04   3.7438829E-04 
0.112        1.6532018E-03   9.3722293E-02   4.3943457E-04   3.7227896E-04 
0.114        1.6605351E-03   9.3856753E-02   4.3612891E-04   3.6946892E-04 
0.116        1.6633959E-03   9.3842190E-02   4.3416376E-04   3.6784974E-04 
0.118        1.6585115E-03   9.3443878E-02   4.3207992E-04   3.6613149E-04 
0.120        1.6516525E-03   9.3086881E-02   4.3013802E-04   3.6453332E-04 
0.122        1.6377930E-03   9.2367419E-02   4.2844693E-04   3.6315230E-04 
0.124        1.6193837E-03   9.1419973E-02   4.2596509E-04   3.6107379E-04 
0.126        1.5999621E-03   9.0427974E-02   4.2285082E-04   3.5843289E-04 
0.128        1.5861269E-03   8.9603264E-02   4.2076663E-04   3.5670775E-04 
0.130        1.5707745E-03   8.8934125E-02   4.1965678E-04   3.5582753E-04 
0.132        1.5391701E-03   8.7211225E-02   4.1650101E-04   3.5314229E-04 
0.134        1.5182144E-03   8.5896973E-02   4.1226724E-04   3.4949615E-04 
0.136        1.4967519E-03   8.4804908E-02   4.0914330E-04   3.4682989E-04 
0.138        1.4632480E-03   8.2962505E-02   4.0587782E-04   3.4405122E-04 
0.140        1.4290116E-03   8.1026899E-02   4.0211222E-04   3.4082147E-04 
0.142        1.3979172E-03   7.9351302E-02   3.9878063E-04   3.3796769E-04 
0.144        1.3774839E-03   7.8265054E-02   3.9599878E-04   3.3559614E-04 
0.146        1.3584760E-03   7.7215111E-02   3.9340051E-04   3.3338713E-04 
0.148        1.3350549E-03   7.5962150E-02   3.9110691E-04   3.3144262E-04 
0.150        1.3149039E-03   7.5030848E-02   3.8873347E-04   3.2943246E-04 
0.152        1.2961933E-03   7.4140128E-02   3.8602943E-04   3.2713114E-04 
0.153        1.2769037E-03   7.3101886E-02   3.8339933E-04   3.2488828E-04 
0.155        1.2585687E-03   7.2138658E-02   3.8105002E-04   3.2288641E-04 
0.157        1.2340978E-03   7.0926694E-02   3.7844725E-04   3.2066163E-04 
0.159        1.2071421E-03   6.9554276E-02   3.7546139E-04   3.1810375E-04 
0.161        1.1874529E-03   6.8506651E-02   3.7307813E-04   3.1607693E-04 
0.163        1.1726205E-03   6.7759655E-02   3.7115467E-04   3.1445047E-04 
0.165        1.1593707E-03   6.7123705E-02   3.6942525E-04   3.1299493E-04 
0.167        1.1443477E-03   6.6328046E-02   3.6759312E-04   3.1145489E-04 
0.169        1.1284029E-03   6.5566973E-02   3.6576573E-04   3.0990675E-04 
0.171        1.1128435E-03   6.5017960E-02   3.6445541E-04   3.0880810E-04 
0.173        1.0961697E-03   6.4452419E-02   3.6292270E-04   3.0751395E-04 
0.175        1.0814571E-03   6.3995695E-02   3.6135024E-04   3.0618841E-04 
0.177        1.0661734E-03   6.3453309E-02   3.5926949E-04   3.0442132E-04 
0.179        1.0488536E-03   6.2685657E-02   3.5664308E-04   3.0217808E-04 
0.181        1.0321513E-03   6.1793256E-02   3.5418623E-04   3.0008856E-04 
0.183        1.0175955E-03   6.0920020E-02   3.5207931E-04   2.9829753E-04 
