# 8, 1000
# Nu energy [MeV]X-Sec. [m^2]     Lep. <E> [m^2 MeV]
# Enu            nu_e             nu_e_bar         nu_x             nu_x_bar         nu_e             nu_e_bar         nu_x             nu_x_bar         
71.05            5.8614554E-46    2.4607638E-46    9.5945862E-47    8.2674388E-47    2.0246573E-44    5.2866036E-45    3.0380873E-45    2.4542624E-45    
71.15            5.8697427E-46    2.4642391E-46    9.6080959E-47    8.2790705E-47    2.0304074E-44    5.3016512E-45    3.0466937E-45    2.4612121E-45    
71.25            5.8780301E-46    2.4677144E-46    9.6216055E-47    8.2907022E-47    2.0361656E-44    5.3167201E-45    3.0553123E-45    2.4681715E-45    
71.34            5.8863175E-46    2.4711896E-46    9.6351151E-47    8.3023338E-47    2.0419320E-44    5.3318105E-45    3.0639431E-45    2.4751408E-45    
71.45            5.8946049E-46    2.4746649E-46    9.6486248E-47    8.3139655E-47    2.0477065E-44    5.3469222E-45    3.0725860E-45    2.4821200E-45    
71.55            5.9028923E-46    2.4781402E-46    9.6621344E-47    8.3255972E-47    2.0534892E-44    5.3620553E-45    3.0812412E-45    2.4891089E-45    
71.65            5.9111797E-46    2.4816155E-46    9.6756440E-47    8.3372288E-47    2.0592800E-44    5.3772098E-45    3.0899085E-45    2.4961077E-45    
71.75            5.9194671E-46    2.4850908E-46    9.6891537E-47    8.3488605E-47    2.0650790E-44    5.3923857E-45    3.0985879E-45    2.5031163E-45    
71.84            5.9277545E-46    2.4885660E-46    9.7026633E-47    8.3604922E-47    2.0708861E-44    5.4075830E-45    3.1072796E-45    2.5101348E-45    
71.95            5.9360418E-46    2.4920413E-46    9.7161729E-47    8.3721239E-47    2.0767014E-44    5.4228017E-45    3.1159834E-45    2.5171630E-45    
72.05            5.9443292E-46    2.4955166E-46    9.7296826E-47    8.3837555E-47    2.0825249E-44    5.4380417E-45    3.1246994E-45    2.5242011E-45    
72.15            5.9526166E-46    2.4989919E-46    9.7431922E-47    8.3953872E-47    2.0883565E-44    5.4533031E-45    3.1334275E-45    2.5312491E-45    
72.25            5.9609040E-46    2.5024672E-46    9.7567018E-47    8.4070189E-47    2.0941963E-44    5.4685860E-45    3.1421678E-45    2.5383068E-45    
72.34            5.9691914E-46    2.5059425E-46    9.7702115E-47    8.4186505E-47    2.1000442E-44    5.4838902E-45    3.1509203E-45    2.5453744E-45    
72.45            5.9774788E-46    2.5094177E-46    9.7837211E-47    8.4302822E-47    2.1059002E-44    5.4992158E-45    3.1596850E-45    2.5524517E-45    
72.55            5.9857662E-46    2.5128930E-46    9.7972307E-47    8.4419139E-47    2.1117645E-44    5.5145627E-45    3.1684619E-45    2.5595390E-45    
72.65            5.9940536E-46    2.5163683E-46    9.8107404E-47    8.4535455E-47    2.1176368E-44    5.5299311E-45    3.1772509E-45    2.5666360E-45    
72.75            6.0023410E-46    2.5198436E-46    9.8242500E-47    8.4651772E-47    2.1235174E-44    5.5453209E-45    3.1860521E-45    2.5737429E-45    
72.84            6.0106284E-46    2.5233189E-46    9.8377596E-47    8.4768089E-47    2.1294061E-44    5.5607320E-45    3.1948655E-45    2.5808596E-45    
72.95            6.0189158E-46    2.5267941E-46    9.8512693E-47    8.4884405E-47    2.1353029E-44    5.5761645E-45    3.2036910E-45    2.5879861E-45    
73.05            6.0272032E-46    2.5302694E-46    9.8647789E-47    8.5000722E-47    2.1412079E-44    5.5916184E-45    3.2125287E-45    2.5951224E-45    
73.15            6.0354906E-46    2.5337447E-46    9.8782885E-47    8.5117039E-47    2.1471210E-44    5.6070937E-45    3.2213786E-45    2.6022686E-45    
73.25            6.0437780E-46    2.5372200E-46    9.8917982E-47    8.5233355E-47    2.1530423E-44    5.6225904E-45    3.2302407E-45    2.6094246E-45    
73.34            6.0520654E-46    2.5406953E-46    9.9053078E-47    8.5349672E-47    2.1589718E-44    5.6381085E-45    3.2391149E-45    2.6165904E-45    
73.45            6.0603527E-46    2.5441706E-46    9.9188174E-47    8.5465989E-47    2.1649094E-44    5.6536480E-45    3.2480013E-45    2.6237661E-45    
73.55            6.0686401E-46    2.5476458E-46    9.9323271E-47    8.5582305E-47    2.1708552E-44    5.6692088E-45    3.2568999E-45    2.6309515E-45    
73.65            6.0769275E-46    2.5511211E-46    9.9458367E-47    8.5698622E-47    2.1768091E-44    5.6847910E-45    3.2658106E-45    2.6381468E-45    
73.75            6.0852149E-46    2.5545964E-46    9.9593463E-47    8.5814939E-47    2.1827712E-44    5.7003947E-45    3.2747335E-45    2.6453519E-45    
73.84            6.0935023E-46    2.5580717E-46    9.9728560E-47    8.5931255E-47    2.1887414E-44    5.7160197E-45    3.2836686E-45    2.6525669E-45    
73.95            6.1017897E-46    2.5615470E-46    9.9863656E-47    8.6047572E-47    2.1947198E-44    5.7316661E-45    3.2926159E-45    2.6597917E-45    
74.05            6.1100771E-46    2.5650223E-46    9.9998752E-47    8.6163889E-47    2.2007063E-44    5.7473338E-45    3.3015754E-45    2.6670263E-45    
74.15            6.1183645E-46    2.5684975E-46    1.0013385E-46    8.6280205E-47    2.2067010E-44    5.7630230E-45    3.3105470E-45    2.6742707E-45    
74.25            6.1266519E-46    2.5719728E-46    1.0026894E-46    8.6396522E-47    2.2127038E-44    5.7787335E-45    3.3195308E-45    2.6815249E-45    
74.34            6.1349393E-46    2.5754481E-46    1.0040404E-46    8.6512838E-47    2.2187148E-44    5.7944655E-45    3.3285267E-45    2.6887890E-45    
74.45            6.1432267E-46    2.5789234E-46    1.0053914E-46    8.6629155E-47    2.2247339E-44    5.8102188E-45    3.3375349E-45    2.6960629E-45    
74.55            6.1515141E-46    2.5823987E-46    1.0067423E-46    8.6745472E-47    2.2307612E-44    5.8259935E-45    3.3465552E-45    2.7033466E-45    
74.65            6.1598015E-46    2.5858740E-46    1.0080933E-46    8.6861788E-47    2.2367967E-44    5.8417896E-45    3.3555876E-45    2.7106402E-45    
74.75            6.1680889E-46    2.5893493E-46    1.0094443E-46    8.6978105E-47    2.2428403E-44    5.8576071E-45    3.3646323E-45    2.7179436E-45    
74.84            6.1763763E-46    2.5928245E-46    1.0107952E-46    8.7094421E-47    2.2488921E-44    5.8734460E-45    3.3736891E-45    2.7252568E-45    
74.95            6.1846637E-46    2.5962998E-46    1.0121462E-46    8.7210738E-47    2.2549520E-44    5.8893062E-45    3.3827581E-45    2.7325798E-45    
75.05            6.1929511E-46    2.5997751E-46    1.0134971E-46    8.7327055E-47    2.2610201E-44    5.9051879E-45    3.3918393E-45    2.7399127E-45    
75.15            6.2012386E-46    2.6032504E-46    1.0148481E-46    8.7443371E-47    2.2670963E-44    5.9210909E-45    3.4009326E-45    2.7472553E-45    
75.25            6.2095260E-46    2.6067257E-46    1.0161991E-46    8.7559688E-47    2.2731807E-44    5.9370153E-45    3.4100382E-45    2.7546078E-45    
75.34            6.2178134E-46    2.6102010E-46    1.0175500E-46    8.7676004E-47    2.2792732E-44    5.9529611E-45    3.4191559E-45    2.7619702E-45    
75.45            6.2261008E-46    2.6136763E-46    1.0189010E-46    8.7792321E-47    2.2853739E-44    5.9689283E-45    3.4282857E-45    2.7693423E-45    
75.55            6.2343882E-46    2.6171516E-46    1.0202520E-46    8.7908638E-47    2.2914827E-44    5.9849169E-45    3.4374278E-45    2.7767243E-45    
75.65            6.2426756E-46    2.6206268E-46    1.0216029E-46    8.8024954E-47    2.2975997E-44    6.0009268E-45    3.4465820E-45    2.7841161E-45    
75.75            6.2509630E-46    2.6241021E-46    1.0229539E-46    8.8141271E-47    2.3037249E-44    6.0169582E-45    3.4557484E-45    2.7915177E-45    
75.84            6.2592504E-46    2.6275774E-46    1.0243049E-46    8.8257587E-47    2.3098582E-44    6.0330109E-45    3.4649269E-45    2.7989292E-45    
75.95            6.2675378E-46    2.6310527E-46    1.0256558E-46    8.8373904E-47    2.3159996E-44    6.0490850E-45    3.4741176E-45    2.8063505E-45    
76.05            6.2758252E-46    2.6345280E-46    1.0270068E-46    8.8490220E-47    2.3221492E-44    6.0651805E-45    3.4833205E-45    2.8137816E-45    
76.15            6.2841126E-46    2.6380033E-46    1.0283577E-46    8.8606537E-47    2.3283070E-44    6.0812974E-45    3.4925356E-45    2.8212225E-45    
76.25            6.2924000E-46    2.6414786E-46    1.0297087E-46    8.8722854E-47    2.3344729E-44    6.0974357E-45    3.5017629E-45    2.8286733E-45    
76.34            6.3006874E-46    2.6449539E-46    1.0310597E-46    8.8839170E-47    2.3406470E-44    6.1135954E-45    3.5110023E-45    2.8361339E-45    
76.45            6.3089748E-46    2.6484291E-46    1.0324106E-46    8.8955487E-47    2.3468292E-44    6.1297764E-45    3.5202539E-45    2.8436043E-45    
76.55            6.3172622E-46    2.6519044E-46    1.0337616E-46    8.9071803E-47    2.3530196E-44    6.1459789E-45    3.5295176E-45    2.8510845E-45    
76.65            6.3255497E-46    2.6553797E-46    1.0351125E-46    8.9188120E-47    2.3592181E-44    6.1622027E-45    3.5387936E-45    2.8585746E-45    
76.75            6.3338371E-46    2.6588550E-46    1.0364635E-46    8.9304436E-47    2.3654248E-44    6.1784479E-45    3.5480817E-45    2.8660745E-45    
76.85            6.3421245E-46    2.6623303E-46    1.0378145E-46    8.9420753E-47    2.3716396E-44    6.1947145E-45    3.5573820E-45    2.8735842E-45    
76.95            6.3504119E-46    2.6658056E-46    1.0391654E-46    8.9537069E-47    2.3778626E-44    6.2110025E-45    3.5666944E-45    2.8811037E-45    
77.05            6.3586993E-46    2.6692809E-46    1.0405164E-46    8.9653386E-47    2.3840938E-44    6.2273119E-45    3.5760191E-45    2.8886331E-45    
77.15            6.3669867E-46    2.6727562E-46    1.0418674E-46    8.9769702E-47    2.3903331E-44    6.2436426E-45    3.5853559E-45    2.8961723E-45    
77.25            6.3752741E-46    2.6762315E-46    1.0432183E-46    8.9886019E-47    2.3965805E-44    6.2599948E-45    3.5947049E-45    2.9037213E-45    
77.35            6.3835615E-46    2.6797068E-46    1.0445693E-46    9.0002336E-47    2.4028362E-44    6.2763683E-45    3.6040660E-45    2.9112801E-45    
77.45            6.3918489E-46    2.6831820E-46    1.0459202E-46    9.0118652E-47    2.4090999E-44    6.2927632E-45    3.6134393E-45    2.9188488E-45    
77.55            6.4001364E-46    2.6866573E-46    1.0472712E-46    9.0234969E-47    2.4153718E-44    6.3091795E-45    3.6228248E-45    2.9264273E-45    
77.65            6.4084238E-46    2.6901326E-46    1.0486222E-46    9.0351285E-47    2.4216519E-44    6.3256172E-45    3.6322225E-45    2.9340156E-45    
77.75            6.4167112E-46    2.6936079E-46    1.0499731E-46    9.0467602E-47    2.4279401E-44    6.3420763E-45    3.6416324E-45    2.9416137E-45    
77.85            6.4249986E-46    2.6970832E-46    1.0513241E-46    9.0583918E-47    2.4342365E-44    6.3585567E-45    3.6510544E-45    2.9492217E-45    
77.95            6.4332860E-46    2.7005585E-46    1.0526751E-46    9.0700235E-47    2.4405410E-44    6.3750586E-45    3.6604886E-45    2.9568395E-45    
78.05            6.4415734E-46    2.7040338E-46    1.0540260E-46    9.0816551E-47    2.4468537E-44    6.3915818E-45    3.6699349E-45    2.9644671E-45    
78.15            6.4498608E-46    2.7075091E-46    1.0553770E-46    9.0932868E-47    2.4531746E-44    6.4081265E-45    3.6793935E-45    2.9721045E-45    
78.25            6.4581482E-46    2.7109844E-46    1.0567279E-46    9.1049184E-47    2.4595036E-44    6.4246925E-45    3.6888642E-45    2.9797518E-45    
78.35            6.4664357E-46    2.7144597E-46    1.0580789E-46    9.1165501E-47    2.4658407E-44    6.4412799E-45    3.6983470E-45    2.9874089E-45    
78.45            6.4747231E-46    2.7179350E-46    1.0594299E-46    9.1281817E-47    2.4721860E-44    6.4578886E-45    3.7078421E-45    2.9950758E-45    
78.55            6.4830105E-46    2.7214103E-46    1.0607808E-46    9.1398134E-47    2.4785395E-44    6.4745188E-45    3.7173493E-45    3.0027526E-45    
78.65            6.4912979E-46    2.7248855E-46    1.0621318E-46    9.1514450E-47    2.4849011E-44    6.4911704E-45    3.7268687E-45    3.0104391E-45    
78.75            6.4995853E-46    2.7283608E-46    1.0634828E-46    9.1630767E-47    2.4912708E-44    6.5078433E-45    3.7364003E-45    3.0181355E-45    
78.85            6.5078727E-46    2.7318361E-46    1.0648337E-46    9.1747083E-47    2.4976488E-44    6.5245376E-45    3.7459440E-45    3.0258418E-45    
78.95            6.5161602E-46    2.7353114E-46    1.0661847E-46    9.1863400E-47    2.5040348E-44    6.5412533E-45    3.7555000E-45    3.0335578E-45    
79.05            6.5244476E-46    2.7387867E-46    1.0675356E-46    9.1979716E-47    2.5104291E-44    6.5579904E-45    3.7650681E-45    3.0412837E-45    
79.15            6.5327350E-46    2.7422620E-46    1.0688866E-46    9.2096033E-47    2.5168314E-44    6.5747489E-45    3.7746483E-45    3.0490194E-45    
79.25            6.5410224E-46    2.7457373E-46    1.0702376E-46    9.2212349E-47    2.5232420E-44    6.5915288E-45    3.7842408E-45    3.0567649E-45    
79.35            6.5493098E-46    2.7492126E-46    1.0715885E-46    9.2328665E-47    2.5296607E-44    6.6083301E-45    3.7938454E-45    3.0645202E-45    
79.45            6.5575973E-46    2.7526879E-46    1.0729395E-46    9.2444982E-47    2.5360875E-44    6.6251527E-45    3.8034621E-45    3.0722854E-45    
79.55            6.5658847E-46    2.7561632E-46    1.0742904E-46    9.2561298E-47    2.5425225E-44    6.6419967E-45    3.8130911E-45    3.0800604E-45    
79.65            6.5741721E-46    2.7596385E-46    1.0756414E-46    9.2677615E-47    2.5489657E-44    6.6588622E-45    3.8227322E-45    3.0878452E-45    
79.75            6.5824595E-46    2.7631138E-46    1.0769924E-46    9.2793931E-47    2.5554170E-44    6.6757490E-45    3.8323855E-45    3.0956399E-45    
79.85            6.5907469E-46    2.7665891E-46    1.0783433E-46    9.2910248E-47    2.5618764E-44    6.6926572E-45    3.8420510E-45    3.1034444E-45    
79.95            6.5990344E-46    2.7700644E-46    1.0796943E-46    9.3026564E-47    2.5683440E-44    6.7095867E-45    3.8517287E-45    3.1112587E-45    
80.05            6.6073218E-46    2.7735397E-46    1.0810453E-46    9.3142881E-47    2.5748198E-44    6.7265377E-45    3.8614185E-45    3.1190828E-45    
80.15            6.6156092E-46    2.7770150E-46    1.0823962E-46    9.3259197E-47    2.5813037E-44    6.7435101E-45    3.8711205E-45    3.1269167E-45    
80.25            6.6238966E-46    2.7804902E-46    1.0837472E-46    9.3375514E-47    2.5877958E-44    6.7605038E-45    3.8808346E-45    3.1347605E-45    
80.35            6.6321840E-46    2.7839655E-46    1.0850981E-46    9.3491830E-47    2.5942960E-44    6.7775189E-45    3.8905610E-45    3.1426141E-45    
80.45            6.6404715E-46    2.7874408E-46    1.0864491E-46    9.3608146E-47    2.6008044E-44    6.7945554E-45    3.9002995E-45    3.1504776E-45    
80.55            6.6487589E-46    2.7909161E-46    1.0878001E-46    9.3724463E-47    2.6073209E-44    6.8116133E-45    3.9100502E-45    3.1583508E-45    
80.65            6.6570463E-46    2.7943914E-46    1.0891510E-46    9.3840779E-47    2.6138456E-44    6.8286926E-45    3.9198130E-45    3.1662339E-45    
80.75            6.6653337E-46    2.7978667E-46    1.0905020E-46    9.3957096E-47    2.6203785E-44    6.8457933E-45    3.9295881E-45    3.1741268E-45    
80.85            6.6736212E-46    2.8013420E-46    1.0918529E-46    9.4073412E-47    2.6269195E-44    6.8629153E-45    3.9393753E-45    3.1820295E-45    
80.95            6.6819086E-46    2.8048173E-46    1.0932039E-46    9.4189729E-47    2.6334686E-44    6.8800588E-45    3.9491747E-45    3.1899421E-45    
81.05            6.6901960E-46    2.8082926E-46    1.0945549E-46    9.4306045E-47    2.6400259E-44    6.8972236E-45    3.9589862E-45    3.1978645E-45    
81.15            6.6984834E-46    2.8117679E-46    1.0959058E-46    9.4422361E-47    2.6465914E-44    6.9144098E-45    3.9688099E-45    3.2057967E-45    
81.25            6.7067709E-46    2.8152432E-46    1.0972568E-46    9.4538678E-47    2.6531650E-44    6.9316174E-45    3.9786458E-45    3.2137387E-45    
81.35            6.7150583E-46    2.8187185E-46    1.0986078E-46    9.4654994E-47    2.6597467E-44    6.9488464E-45    3.9884939E-45    3.2216906E-45    
81.45            6.7233457E-46    2.8221938E-46    1.0999587E-46    9.4771311E-47    2.6663367E-44    6.9660968E-45    3.9983541E-45    3.2296522E-45    
81.55            6.7316331E-46    2.8256691E-46    1.1013097E-46    9.4887627E-47    2.6729347E-44    6.9833686E-45    4.0082266E-45    3.2376238E-45    
81.65            6.7399206E-46    2.8291444E-46    1.1026606E-46    9.5003944E-47    2.6795410E-44    7.0006617E-45    4.0181112E-45    3.2456051E-45    
81.75            6.7482080E-46    2.8326197E-46    1.1040116E-46    9.5120260E-47    2.6861553E-44    7.0179762E-45    4.0280079E-45    3.2535963E-45    
81.85            6.7564954E-46    2.8360950E-46    1.1053626E-46    9.5236576E-47    2.6927779E-44    7.0353122E-45    4.0379168E-45    3.2615972E-45    
81.95            6.7647828E-46    2.8395703E-46    1.1067135E-46    9.5352893E-47    2.6994086E-44    7.0526695E-45    4.0478380E-45    3.2696080E-45    
82.05            6.7730703E-46    2.8430456E-46    1.1080645E-46    9.5469209E-47    2.7060474E-44    7.0700482E-45    4.0577712E-45    3.2776287E-45    
82.15            6.7813577E-46    2.8465209E-46    1.1094154E-46    9.5585526E-47    2.7126944E-44    7.0874482E-45    4.0677167E-45    3.2856591E-45    
82.25            6.7896451E-46    2.8499962E-46    1.1107664E-46    9.5701842E-47    2.7193496E-44    7.1048697E-45    4.0776743E-45    3.2936994E-45    
82.35            6.7979326E-46    2.8534715E-46    1.1121174E-46    9.5818158E-47    2.7260129E-44    7.1223126E-45    4.0876441E-45    3.3017495E-45    
82.45            6.8062200E-46    2.8569468E-46    1.1134683E-46    9.5934475E-47    2.7326843E-44    7.1397768E-45    4.0976261E-45    3.3098095E-45    
82.55            6.8145074E-46    2.8604221E-46    1.1148193E-46    9.6050791E-47    2.7393639E-44    7.1572624E-45    4.1076202E-45    3.3178792E-45    
82.65            6.8227948E-46    2.8638974E-46    1.1161703E-46    9.6167107E-47    2.7460517E-44    7.1747694E-45    4.1176266E-45    3.3259588E-45    
82.75            6.8310823E-46    2.8673727E-46    1.1175212E-46    9.6283424E-47    2.7527476E-44    7.1922978E-45    4.1276450E-45    3.3340483E-45    
82.85            6.8393697E-46    2.8708480E-46    1.1188722E-46    9.6399740E-47    2.7594517E-44    7.2098476E-45    4.1376757E-45    3.3421475E-45    
82.95            6.8476571E-46    2.8743233E-46    1.1202231E-46    9.6516057E-47    2.7661639E-44    7.2274188E-45    4.1477185E-45    3.3502566E-45    
83.05            6.8559446E-46    2.8777986E-46    1.1215741E-46    9.6632373E-47    2.7728843E-44    7.2450114E-45    4.1577736E-45    3.3583754E-45    
83.15            6.8642320E-46    2.8812739E-46    1.1229251E-46    9.6748689E-47    2.7796128E-44    7.2626253E-45    4.1678407E-45    3.3665042E-45    
83.25            6.8725194E-46    2.8847492E-46    1.1242760E-46    9.6865006E-47    2.7863495E-44    7.2802606E-45    4.1779201E-45    3.3746427E-45    
83.35            6.8808069E-46    2.8882245E-46    1.1256270E-46    9.6981322E-47    2.7930944E-44    7.2979174E-45    4.1880116E-45    3.3827911E-45    
83.45            6.8890943E-46    2.8916998E-46    1.1269779E-46    9.7097638E-47    2.7998474E-44    7.3155955E-45    4.1981153E-45    3.3909493E-45    
83.55            6.8973817E-46    2.8951751E-46    1.1283289E-46    9.7213955E-47    2.8066085E-44    7.3332950E-45    4.2082312E-45    3.3991173E-45    
83.65            6.9056692E-46    2.8986504E-46    1.1296799E-46    9.7330271E-47    2.8133778E-44    7.3510158E-45    4.2183593E-45    3.4072951E-45    
83.75            6.9139566E-46    2.9021257E-46    1.1310308E-46    9.7446588E-47    2.8201553E-44    7.3687581E-45    4.2284995E-45    3.4154828E-45    
83.85            6.9222440E-46    2.9056010E-46    1.1323818E-46    9.7562904E-47    2.8269409E-44    7.3865217E-45    4.2386519E-45    3.4236803E-45    
83.95            6.9305315E-46    2.9090763E-46    1.1337327E-46    9.7679220E-47    2.8337347E-44    7.4043068E-45    4.2488164E-45    3.4318876E-45    
84.05            6.9388189E-46    2.9125516E-46    1.1350837E-46    9.7795537E-47    2.8405366E-44    7.4221132E-45    4.2589932E-45    3.4401048E-45    
84.15            6.9471063E-46    2.9160269E-46    1.1364347E-46    9.7911853E-47    2.8473467E-44    7.4399410E-45    4.2691821E-45    3.4483317E-45    
84.25            6.9553938E-46    2.9195022E-46    1.1377856E-46    9.8028169E-47    2.8541649E-44    7.4577902E-45    4.2793832E-45    3.4565685E-45    
84.35            6.9636812E-46    2.9229775E-46    1.1391366E-46    9.8144486E-47    2.8609913E-44    7.4756608E-45    4.2895964E-45    3.4648152E-45    
84.45            6.9719686E-46    2.9264528E-46    1.1404876E-46    9.8260802E-47    2.8678258E-44    7.4935528E-45    4.2998219E-45    3.4730716E-45    
84.55            6.9802561E-46    2.9299281E-46    1.1418385E-46    9.8377118E-47    2.8746685E-44    7.5114661E-45    4.3100595E-45    3.4813379E-45    
84.65            6.9885435E-46    2.9334034E-46    1.1431895E-46    9.8493435E-47    2.8815193E-44    7.5294009E-45    4.3203093E-45    3.4896140E-45    
84.75            6.9968309E-46    2.9368787E-46    1.1445404E-46    9.8609751E-47    2.8883783E-44    7.5473570E-45    4.3305712E-45    3.4978999E-45    
84.85            7.0051184E-46    2.9403540E-46    1.1458914E-46    9.8726067E-47    2.8952455E-44    7.5653345E-45    4.3408453E-45    3.5061956E-45    
84.95            7.0134058E-46    2.9438293E-46    1.1472424E-46    9.8842384E-47    2.9021208E-44    7.5833334E-45    4.3511316E-45    3.5145012E-45    
85.05            7.0216932E-46    2.9473046E-46    1.1485933E-46    9.8958700E-47    2.9090043E-44    7.6013537E-45    4.3614301E-45    3.5228166E-45    
85.15            7.0299807E-46    2.9507799E-46    1.1499443E-46    9.9075016E-47    2.9158959E-44    7.6193954E-45    4.3717407E-45    3.5311418E-45    
85.25            7.0382681E-46    2.9542552E-46    1.1512952E-46    9.9191333E-47    2.9227956E-44    7.6374584E-45    4.3820636E-45    3.5394769E-45    
85.35            7.0465555E-46    2.9577305E-46    1.1526462E-46    9.9307649E-47    2.9297036E-44    7.6555429E-45    4.3923985E-45    3.5478218E-45    
85.45            7.0548430E-46    2.9612058E-46    1.1539972E-46    9.9423965E-47    2.9366196E-44    7.6736487E-45    4.4027457E-45    3.5561765E-45    
85.55            7.0631304E-46    2.9646811E-46    1.1553481E-46    9.9540282E-47    2.9435439E-44    7.6917759E-45    4.4131050E-45    3.5645410E-45    
85.65            7.0714179E-46    2.9681564E-46    1.1566991E-46    9.9656598E-47    2.9504762E-44    7.7099245E-45    4.4234765E-45    3.5729154E-45    
85.75            7.0797053E-46    2.9716317E-46    1.1580500E-46    9.9772914E-47    2.9574168E-44    7.7280945E-45    4.4338602E-45    3.5812995E-45    
85.85            7.0879927E-46    2.9751070E-46    1.1594010E-46    9.9889231E-47    2.9643655E-44    7.7462859E-45    4.4442561E-45    3.5896935E-45    
85.95            7.0962802E-46    2.9785823E-46    1.1607520E-46    1.0000555E-46    2.9713223E-44    7.7644987E-45    4.4546641E-45    3.5980974E-45    
86.05            7.1045676E-46    2.9820576E-46    1.1621029E-46    1.0012186E-46    2.9782873E-44    7.7827328E-45    4.4650843E-45    3.6065110E-45    
86.15            7.1128551E-46    2.9855329E-46    1.1634539E-46    1.0023818E-46    2.9852605E-44    7.8009884E-45    4.4755167E-45    3.6149345E-45    
86.25            7.1211425E-46    2.9890082E-46    1.1648048E-46    1.0035450E-46    2.9922418E-44    7.8192653E-45    4.4859612E-45    3.6233678E-45    
86.35            7.1294299E-46    2.9924835E-46    1.1661558E-46    1.0047081E-46    2.9992312E-44    7.8375636E-45    4.4964179E-45    3.6318109E-45    
86.45            7.1377174E-46    2.9959588E-46    1.1675068E-46    1.0058713E-46    3.0062289E-44    7.8558833E-45    4.5068868E-45    3.6402639E-45    
86.55            7.1460048E-46    2.9994341E-46    1.1688577E-46    1.0070344E-46    3.0132346E-44    7.8742244E-45    4.5173679E-45    3.6487267E-45    
86.65            7.1542923E-46    3.0029094E-46    1.1702087E-46    1.0081976E-46    3.0202485E-44    7.8925869E-45    4.5278611E-45    3.6571993E-45    
86.75            7.1625797E-46    3.0063847E-46    1.1715596E-46    1.0093608E-46    3.0272706E-44    7.9109707E-45    4.5383666E-45    3.6656817E-45    
86.85            7.1708671E-46    3.0098600E-46    1.1729106E-46    1.0105239E-46    3.0343008E-44    7.9293760E-45    4.5488841E-45    3.6741740E-45    
86.95            7.1791546E-46    3.0133353E-46    1.1742616E-46    1.0116871E-46    3.0413392E-44    7.9478026E-45    4.5594139E-45    3.6826761E-45    
87.05            7.1874420E-46    3.0168106E-46    1.1756125E-46    1.0128503E-46    3.0483858E-44    7.9662506E-45    4.5699558E-45    3.6911880E-45    
87.15            7.1957295E-46    3.0202859E-46    1.1769635E-46    1.0140134E-46    3.0554405E-44    7.9847200E-45    4.5805099E-45    3.6997097E-45    
87.25            7.2040169E-46    3.0237612E-46    1.1783144E-46    1.0151766E-46    3.0625033E-44    8.0032108E-45    4.5910762E-45    3.7082413E-45    
87.35            7.2123043E-46    3.0272365E-46    1.1796654E-46    1.0163397E-46    3.0695743E-44    8.0217230E-45    4.6016546E-45    3.7167827E-45    
87.45            7.2205918E-46    3.0307118E-46    1.1810164E-46    1.0175029E-46    3.0766535E-44    8.0402565E-45    4.6122453E-45    3.7253339E-45    
87.55            7.2288792E-46    3.0341871E-46    1.1823673E-46    1.0186661E-46    3.0837408E-44    8.0588115E-45    4.6228481E-45    3.7338949E-45    
87.65            7.2371667E-46    3.0376624E-46    1.1837183E-46    1.0198292E-46    3.0908362E-44    8.0773878E-45    4.6334630E-45    3.7424658E-45    
87.75            7.2454541E-46    3.0411377E-46    1.1850692E-46    1.0209924E-46    3.0979398E-44    8.0959855E-45    4.6440902E-45    3.7510465E-45    
87.85            7.2537416E-46    3.0446130E-46    1.1864202E-46    1.0221556E-46    3.1050516E-44    8.1146047E-45    4.6547295E-45    3.7596370E-45    
87.95            7.2620290E-46    3.0480884E-46    1.1877712E-46    1.0233187E-46    3.1121715E-44    8.1332451E-45    4.6653810E-45    3.7682373E-45    
88.05            7.2703165E-46    3.0515637E-46    1.1891221E-46    1.0244819E-46    3.1192996E-44    8.1519070E-45    4.6760446E-45    3.7768475E-45    
88.15            7.2786039E-46    3.0550390E-46    1.1904731E-46    1.0256451E-46    3.1264358E-44    8.1705903E-45    4.6867205E-45    3.7854675E-45    
88.25            7.2868913E-46    3.0585143E-46    1.1918241E-46    1.0268082E-46    3.1335802E-44    8.1892950E-45    4.6974085E-45    3.7940973E-45    
88.35            7.2951788E-46    3.0619896E-46    1.1931750E-46    1.0279714E-46    3.1407328E-44    8.2080210E-45    4.7081086E-45    3.8027369E-45    
88.45            7.3034662E-46    3.0654649E-46    1.1945260E-46    1.0291345E-46    3.1478935E-44    8.2267684E-45    4.7188210E-45    3.8113864E-45    
88.55            7.3117537E-46    3.0689402E-46    1.1958769E-46    1.0302977E-46    3.1550623E-44    8.2455372E-45    4.7295455E-45    3.8200457E-45    
88.65            7.3200411E-46    3.0724155E-46    1.1972279E-46    1.0314609E-46    3.1622393E-44    8.2643274E-45    4.7402822E-45    3.8287148E-45    
88.75            7.3283286E-46    3.0758908E-46    1.1985789E-46    1.0326240E-46    3.1694245E-44    8.2831390E-45    4.7510311E-45    3.8373937E-45    
88.85            7.3366160E-46    3.0793661E-46    1.1999298E-46    1.0337872E-46    3.1766178E-44    8.3019720E-45    4.7617921E-45    3.8460825E-45    
88.95            7.3449035E-46    3.0828414E-46    1.2012808E-46    1.0349504E-46    3.1838192E-44    8.3208264E-45    4.7725653E-45    3.8547811E-45    
