# 4, 1000
# Nu Energy [MeV] Probability [ ]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
96.3500           4.1039203E-01   2.7885382E-01   6.3038855E-01   1.3020984E+00 
96.4500           4.0571982E-01   2.7857965E-01   6.2316050E-01   1.3010185E+00 
96.5500           4.0098414E-01   2.7823829E-01   6.1591604E-01   1.2998864E+00 
96.6500           3.9618701E-01   2.7783026E-01   6.0865726E-01   1.2987027E+00 
96.7500           3.9133050E-01   2.7735607E-01   6.0138634E-01   1.2974678E+00 
96.8500           3.8641680E-01   2.7681630E-01   5.9410551E-01   1.2961822E+00 
96.9500           3.8144827E-01   2.7621150E-01   5.8681725E-01   1.2948466E+00 
97.0500           3.7642772E-01   2.7554229E-01   5.7952451E-01   1.2934614E+00 
97.1500           3.7135912E-01   2.7480928E-01   5.7223153E-01   1.2920274E+00 
97.2500           3.6624998E-01   2.7401313E-01   5.6494653E-01   1.2905451E+00 
97.3500           3.6111904E-01   2.7315450E-01   5.5769012E-01   1.2890151E+00 
97.4500           3.5599884E-01   2.7223408E-01   5.5049705E-01   1.2874380E+00 
97.5500           3.5089108E-01   2.7125257E-01   5.4336587E-01   1.2858147E+00 
97.6500           3.4577441E-01   2.7021070E-01   5.3627053E-01   1.2841457E+00 
97.7500           3.4063957E-01   2.6910922E-01   5.2919990E-01   1.2824318E+00 
97.8500           3.3548459E-01   2.6794890E-01   5.2215138E-01   1.2806736E+00 
97.9500           3.3030987E-01   2.6673051E-01   5.1512508E-01   1.2788720E+00 
98.0500           3.2511657E-01   2.6545486E-01   5.0812204E-01   1.2770276E+00 
98.1500           3.1990620E-01   2.6412275E-01   5.0114363E-01   1.2751413E+00 
98.2500           3.1468037E-01   2.6273503E-01   4.9419140E-01   1.2732138E+00 
98.3500           3.0944076E-01   2.6129254E-01   4.8726692E-01   1.2712459E+00 
98.4500           3.0418906E-01   2.5979614E-01   4.8037183E-01   1.2692384E+00 
98.5500           2.9892698E-01   2.5824671E-01   4.7350773E-01   1.2671922E+00 
98.6500           2.9365621E-01   2.5664514E-01   4.6667624E-01   1.2651081E+00 
98.7500           2.8837842E-01   2.5499233E-01   4.5987894E-01   1.2629870E+00 
98.8500           2.8309528E-01   2.5328919E-01   4.5311740E-01   1.2608296E+00 
98.9500           2.7780842E-01   2.5153665E-01   4.4639319E-01   1.2586369E+00 
99.0500           2.7251948E-01   2.4973565E-01   4.3970780E-01   1.2564097E+00 
99.1500           2.6723003E-01   2.4788714E-01   4.3306276E-01   1.2541490E+00 
99.2500           2.6194168E-01   2.4599208E-01   4.2645951E-01   1.2518555E+00 
99.3500           2.5665595E-01   2.4405143E-01   4.1989952E-01   1.2495303E+00 
99.4500           2.5137438E-01   2.4206617E-01   4.1338419E-01   1.2471743E+00 
99.5500           2.4609848E-01   2.4003728E-01   4.0691492E-01   1.2447883E+00 
99.6500           2.4082972E-01   2.3796577E-01   4.0049305E-01   1.2423732E+00 
99.7500           2.3556956E-01   2.3585262E-01   3.9411992E-01   1.2399301E+00 
99.8500           2.3031941E-01   2.3369885E-01   3.8779683E-01   1.2374598E+00 
99.9500           2.2508068E-01   2.3150547E-01   3.8152505E-01   1.2349633E+00 
